Keithley Instruments: Chronopotentiometry

System Parameters
Date/Time,Tue Apr 26 00:52:53 2022
Model,2450
Serial Number,04431893
Firmware,1.6.7c
Program Version,122148
EC Framework Version,1.0


Measurement Interval:,0.01,s/pt
VRange:,2

Step #1 Settings
Current,1e-06,A
Duration,360,s

Step #1 Quick Stats
35716,points recorded,,0.34302705267,V average
-0.081480026245,V minimum,,0.074989300057,V standard deviation
0.36955118179,V median,,360.03347488,s to run experiment
0.40554738045,V maximum

Raw Data

Step #1
Data Pt, Times (s), Current (A), Potential (V)
10821,109.082,1e-06,0.33295965195
10822,109.092,1e-06,0.33276510239
10823,109.102,1e-06,0.33297109604
10824,109.112,1e-06,0.33276510239
10825,109.122,1e-06,0.33299398422
10826,109.132,1e-06,0.33281087875
10827,109.149,1e-06,0.33293676376
10828,109.159,1e-06,0.3328909874
10829,109.169,1e-06,0.33294820786
10830,109.179,1e-06,0.33290243149
10831,109.189,1e-06,0.33295965195
10832,109.199,1e-06,0.33292531967
10833,109.209,1e-06,0.33298254013
10834,109.219,1e-06,0.33295965195
10835,109.229,1e-06,0.33297109604
10836,109.239,1e-06,0.33297109604
10837,109.25,1e-06,0.33300542831
10838,109.26,1e-06,0.33299398422
10839,109.27,1e-06,0.33299398422
10840,109.28,1e-06,0.33300542831
10841,109.29,1e-06,0.3330283165
10842,109.3,1e-06,0.33303976059
10843,109.31,1e-06,0.33305120468
10844,109.32,1e-06,0.3330283165
10845,109.33,1e-06,0.33308553696
10846,109.34,1e-06,0.33298254013
10847,109.35,1e-06,0.33309698105
10848,109.36,1e-06,0.33303976059
10849,109.37,1e-06,0.33310842514
10850,109.38,1e-06,0.33303976059
10851,109.391,1e-06,0.33310842514
10852,109.401,1e-06,0.33307409286
10853,109.411,1e-06,0.33310842514
10854,109.421,1e-06,0.33309698105
10855,109.431,1e-06,0.33313155174
10856,109.441,1e-06,0.33312010765
10857,109.451,1e-06,0.33315443993
10858,109.461,1e-06,0.33315443993
10859,109.471,1e-06,0.33313155174
10860,109.481,1e-06,0.3331887722
10861,109.491,1e-06,0.33309698105
10862,109.501,1e-06,0.33321166039
10863,109.511,1e-06,0.33306264877
10864,109.521,1e-06,0.33330321312
10865,109.532,1e-06,0.33307409286
10866,109.542,1e-06,0.33331465721
10867,109.552,1e-06,0.33308553696
10868,109.562,1e-06,0.3333261013
10869,109.572,1e-06,0.33309698105
10870,109.582,1e-06,0.33331465721
10871,109.592,1e-06,0.33313155174
10872,109.602,1e-06,0.3333261013
10873,109.612,1e-06,0.33317732811
10874,109.622,1e-06,0.33334898949
10875,109.632,1e-06,0.33317732811
10876,109.642,1e-06,0.33336043358
10877,109.652,1e-06,0.33320021629
10878,109.663,1e-06,0.33336043358
10879,109.673,1e-06,0.33325743675
10880,109.683,1e-06,0.33336043358
10881,109.693,1e-06,0.33326888084
10882,109.703,1e-06,0.33334898949
10883,109.713,1e-06,0.33325743675
10884,109.723,1e-06,0.33338332176
10885,109.733,1e-06,0.33326888084
10886,109.743,1e-06,0.33341765404
10887,109.753,1e-06,0.33329176903
10888,109.763,1e-06,0.33340620995
10889,109.773,1e-06,0.33330321312
10890,109.783,1e-06,0.33342909813
10891,109.793,1e-06,0.3333261013
10892,109.804,1e-06,0.33345198631
10893,109.814,1e-06,0.33330321312
10894,109.824,1e-06,0.3334634304
10895,109.834,1e-06,0.33337187767
10896,109.844,1e-06,0.33349776268
10897,109.854,1e-06,0.3333261013
10898,109.864,1e-06,0.33349776268
10899,109.874,1e-06,0.33334898949
10900,109.884,1e-06,0.33349776268
10901,109.894,1e-06,0.33336043358
10902,109.904,1e-06,0.33353209496
10903,109.914,1e-06,0.33334898949
10904,109.924,1e-06,0.33348631859
10905,109.934,1e-06,0.33336043358
10906,109.945,1e-06,0.33356642723
10907,109.955,1e-06,0.33339476585
10908,109.965,1e-06,0.33356642723
10909,109.975,1e-06,0.33338332176
10910,109.985,1e-06,0.33358931541
10911,109.995,1e-06,0.33342909813
10912,110.005,1e-06,0.33357787132
10913,110.015,1e-06,0.3334748745
10914,110.025,1e-06,0.3336122036
10915,110.035,1e-06,0.33348631859
10916,110.045,1e-06,0.33358931541
10917,110.055,1e-06,0.33352065086
10918,110.066,1e-06,0.33357787132
10919,110.076,1e-06,0.33354353905
10920,110.086,1e-06,0.3336122036
10921,110.096,1e-06,0.33357787132
10922,110.106,1e-06,0.33362364769
10923,110.116,1e-06,0.33356642723
10924,110.126,1e-06,0.33365821838
10925,110.136,1e-06,0.33353209496
10926,110.146,1e-06,0.33365821838
10927,110.156,1e-06,0.33355498314
10928,110.166,1e-06,0.33369255066
10929,110.176,1e-06,0.33355498314
10930,110.186,1e-06,0.33371543884
10931,110.197,1e-06,0.33358931541
10932,110.207,1e-06,0.33374977112
10933,110.217,1e-06,0.33358931541
10934,110.227,1e-06,0.33374977112
10935,110.237,1e-06,0.33363509178
10936,110.247,1e-06,0.33374977112
10937,110.257,1e-06,0.33364653587
10938,110.267,1e-06,0.33376121521
10939,110.277,1e-06,0.33368110657
10940,110.287,1e-06,0.33374977112
10941,110.297,1e-06,0.33368110657
10942,110.307,1e-06,0.33378410339
10943,110.317,1e-06,0.33370399475
10944,110.327,1e-06,0.3337726593
10945,110.338,1e-06,0.33374977112
10946,110.348,1e-06,0.33376121521
10947,110.358,1e-06,0.33373832703
10948,110.368,1e-06,0.33380699158
10949,110.378,1e-06,0.3337726593
10950,110.388,1e-06,0.33381843567
10951,110.398,1e-06,0.33376121521
10952,110.408,1e-06,0.33384132385
10953,110.418,1e-06,0.33379554749
10954,110.428,1e-06,0.33384132385
10955,110.438,1e-06,0.33378410339
10956,110.448,1e-06,0.33388710022
10957,110.458,1e-06,0.33382987976
10958,110.469,1e-06,0.33387565613
10959,110.479,1e-06,0.33382987976
10960,110.489,1e-06,0.33386421204
10961,110.499,1e-06,0.33387565613
10962,110.509,1e-06,0.33389854431
10963,110.519,1e-06,0.33388710022
10964,110.529,1e-06,0.33389854431
10965,110.539,1e-06,0.33388710022
10966,110.549,1e-06,0.33388710022
10967,110.559,1e-06,0.33389854431
10968,110.569,1e-06,0.33389854431
10969,110.579,1e-06,0.3339214325
10970,110.589,1e-06,0.33393287659
10971,110.6,1e-06,0.33393287659
10972,110.61,1e-06,0.33396720886
10973,110.62,1e-06,0.33394432068
10974,110.63,1e-06,0.33396720886
10975,110.64,1e-06,0.33396720886
10976,110.65,1e-06,0.33396720886
10977,110.66,1e-06,0.33399009705
10978,110.67,1e-06,0.33401298523
10979,110.68,1e-06,0.33395576477
10980,110.69,1e-06,0.33408164978
10981,110.7,1e-06,0.33395576477
10982,110.71,1e-06,0.33407020569
10983,110.72,1e-06,0.33397865295
10984,110.73,1e-06,0.33403587341
10985,110.741,1e-06,0.33403587341
10986,110.751,1e-06,0.3340473175
10987,110.761,1e-06,0.33403587341
10988,110.771,1e-06,0.33407020569
10989,110.781,1e-06,0.33407020569
10990,110.791,1e-06,0.33408164978
10991,110.801,1e-06,0.3340587616
10992,110.811,1e-06,0.33408164978
10993,110.821,1e-06,0.33412742615
10994,110.831,1e-06,0.33408164978
10995,110.841,1e-06,0.33416175842
10996,110.851,1e-06,0.33402442932
10997,110.861,1e-06,0.33419632912
10998,110.872,1e-06,0.33403587341
10999,110.882,1e-06,0.33424210548
11000,110.892,1e-06,0.33400154114
11001,110.902,1e-06,0.33426499367
11002,110.912,1e-06,0.3340473175
11003,110.922,1e-06,0.33425354958
11004,110.932,1e-06,0.33408164978
11005,110.942,1e-06,0.33427643776
11006,110.952,1e-06,0.3340587616
11007,110.962,1e-06,0.33431077003
11008,110.972,1e-06,0.33408164978
11009,110.982,1e-06,0.33429932594
11010,110.992,1e-06,0.33411598206
11011,111.002,1e-06,0.33428788185
11012,111.013,1e-06,0.33416175842
11013,111.023,1e-06,0.33431077003
11014,111.033,1e-06,0.33416175842
11015,111.043,1e-06,0.33431077003
11016,111.053,1e-06,0.33419632912
11017,111.063,1e-06,0.33432221413
11018,111.073,1e-06,0.33420777321
11019,111.083,1e-06,0.33433365822
11020,111.093,1e-06,0.3342192173
11021,111.103,1e-06,0.33434510231
11022,111.113,1e-06,0.3342192173
11023,111.123,1e-06,0.33432221413
11024,111.133,1e-06,0.33426499367
11025,111.143,1e-06,0.33436799049
11026,111.154,1e-06,0.33424210548
11027,111.164,1e-06,0.33440232277
11028,111.174,1e-06,0.33426499367
11029,111.184,1e-06,0.33439087868
11030,111.194,1e-06,0.33428788185
11031,111.204,1e-06,0.33445954323
11032,111.214,1e-06,0.33427643776
11033,111.224,1e-06,0.33445954323
11034,111.234,1e-06,0.33429932594
11035,111.244,1e-06,0.33447098732
11036,111.254,1e-06,0.33434510231
11037,111.264,1e-06,0.33447098732
11038,111.274,1e-06,0.3343565464
11039,111.285,1e-06,0.3344938755
11040,111.295,1e-06,0.33433365822
11041,111.305,1e-06,0.3345053196
11042,111.315,1e-06,0.33433365822
11043,111.325,1e-06,0.3345053196
11044,111.335,1e-06,0.33436799049
11045,111.345,1e-06,0.3345053196
11046,111.355,1e-06,0.33439087868
11047,111.365,1e-06,0.3344938755
11048,111.375,1e-06,0.33444809914
11049,111.385,1e-06,0.33452820778
11050,111.395,1e-06,0.33445954323
11051,111.405,1e-06,0.3344938755
11052,111.415,1e-06,0.33448243141
11053,111.426,1e-06,0.3344938755
11054,111.436,1e-06,0.3345053196
11055,111.446,1e-06,0.33453965187
11056,111.456,1e-06,0.33451676369
11057,111.466,1e-06,0.33457398415
11058,111.476,1e-06,0.33451676369
11059,111.486,1e-06,0.33456254005
11060,111.496,1e-06,0.3344938755
11061,111.506,1e-06,0.33458542824
11062,111.516,1e-06,0.33451676369
11063,111.526,1e-06,0.33463120461
11064,111.536,1e-06,0.33451676369
11065,111.546,1e-06,0.33460831642
11066,111.557,1e-06,0.33453965187
11067,111.567,1e-06,0.33465409279
11068,111.577,1e-06,0.33453965187
11069,111.587,1e-06,0.33466553688
11070,111.597,1e-06,0.33451676369
11071,111.607,1e-06,0.33467698097
11072,111.617,1e-06,0.33453965187
11073,111.627,1e-06,0.33466553688
11074,111.637,1e-06,0.33457398415
11075,111.647,1e-06,0.33468842506
11076,111.657,1e-06,0.33460831642
11077,111.667,1e-06,0.33467698097
11078,111.677,1e-06,0.33463120461
11079,111.688,1e-06,0.33467698097
11080,111.698,1e-06,0.33466553688
11081,111.708,1e-06,0.33467698097
11082,111.718,1e-06,0.33465409279
11083,111.728,1e-06,0.33469986916
11084,111.738,1e-06,0.33467698097
11085,111.748,1e-06,0.33474588394
11086,111.758,1e-06,0.33468842506
11087,111.768,1e-06,0.33474588394
11088,111.778,1e-06,0.33468842506
11089,111.788,1e-06,0.33476877213
11090,111.798,1e-06,0.33473443985
11091,111.808,1e-06,0.33478021622
11092,111.818,1e-06,0.33474588394
11093,111.829,1e-06,0.33476877213
11094,111.839,1e-06,0.33475732803
11095,111.849,1e-06,0.33478021622
11096,111.859,1e-06,0.33475732803
11097,111.869,1e-06,0.33481454849
11098,111.879,1e-06,0.33479166031
11099,111.889,1e-06,0.33482599258
11100,111.899,1e-06,0.3348031044
11101,111.909,1e-06,0.33483743668
11102,111.919,1e-06,0.33479166031
11103,111.929,1e-06,0.33482599258
11104,111.939,1e-06,0.33484888077
11105,111.949,1e-06,0.33486032486
11106,111.96,1e-06,0.33486032486
11107,111.97,1e-06,0.33488321304
11108,111.98,1e-06,0.33487176895
11109,111.99,1e-06,0.33484888077
11110,112,1e-06,0.33489465714
11111,112.01,1e-06,0.33488321304
11112,112.02,1e-06,0.33490610123
11113,112.03,1e-06,0.33490610123
11114,112.04,1e-06,0.33488321304
11115,112.05,1e-06,0.33496332169
11116,112.06,1e-06,0.33488321304
11117,112.07,1e-06,0.33496332169
11118,112.08,1e-06,0.33489465714
11119,112.09,1e-06,0.33496332169
11120,112.101,1e-06,0.33491754532
11121,112.111,1e-06,0.33498620987
11122,112.121,1e-06,0.33491754532
11123,112.131,1e-06,0.33497476578
11124,112.141,1e-06,0.33496332169
11125,112.151,1e-06,0.33498620987
11126,112.161,1e-06,0.33499765396
11127,112.171,1e-06,0.33496332169
11128,112.181,1e-06,0.33502054214
11129,112.191,1e-06,0.33498620987
11130,112.201,1e-06,0.33506631851
11131,112.211,1e-06,0.33496332169
11132,112.221,1e-06,0.33513498306
11133,112.232,1e-06,0.3349404335
11134,112.242,1e-06,0.33516931534
11135,112.252,1e-06,0.33492898941
11136,112.262,1e-06,0.33518075943
11137,112.272,1e-06,0.33496332169
11138,112.282,1e-06,0.33516931534
11139,112.292,1e-06,0.33500909805
11140,112.302,1e-06,0.33520364761
11141,112.312,1e-06,0.33497476578
11142,112.322,1e-06,0.33519220352
11143,112.332,1e-06,0.33502054214
11144,112.342,1e-06,0.33518075943
11145,112.352,1e-06,0.33504343033
11146,112.363,1e-06,0.33519220352
11147,112.373,1e-06,0.33506631851
11148,112.383,1e-06,0.33520364761
11149,112.393,1e-06,0.33511209488
11150,112.403,1e-06,0.33520364761
11151,112.413,1e-06,0.33511209488
11152,112.423,1e-06,0.3352265358
11153,112.433,1e-06,0.33513498306
11154,112.443,1e-06,0.33524942398
11155,112.453,1e-06,0.33515787125
11156,112.463,1e-06,0.33526086807
11157,112.473,1e-06,0.33515787125
11158,112.483,1e-06,0.33528399467
11159,112.493,1e-06,0.33518075943
11160,112.504,1e-06,0.33529543877
11161,112.514,1e-06,0.33516931534
11162,112.524,1e-06,0.33530688286
11163,112.534,1e-06,0.33518075943
11164,112.544,1e-06,0.33534121513
11165,112.554,1e-06,0.33519220352
11166,112.564,1e-06,0.33536410332
11167,112.574,1e-06,0.33518075943
11168,112.584,1e-06,0.33532977104
11169,112.594,1e-06,0.3352265358
11170,112.604,1e-06,0.33539843559
11171,112.614,1e-06,0.3352265358
11172,112.624,1e-06,0.33539843559
11173,112.635,1e-06,0.33523797989
11174,112.645,1e-06,0.33544421196
11175,112.655,1e-06,0.33524942398
11176,112.665,1e-06,0.33546710014
11177,112.675,1e-06,0.33527255058
11178,112.685,1e-06,0.33543276787
11179,112.695,1e-06,0.33529543877
11180,112.705,1e-06,0.33543276787
11181,112.715,1e-06,0.33534121513
11182,112.725,1e-06,0.33542132378
11183,112.735,1e-06,0.33535265923
11184,112.745,1e-06,0.33543276787
11185,112.755,1e-06,0.33537554741
11186,112.766,1e-06,0.33544421196
11187,112.776,1e-06,0.33536410332
11188,112.786,1e-06,0.33548998833
11189,112.796,1e-06,0.33542132378
11190,112.806,1e-06,0.33546710014
11191,112.816,1e-06,0.33540987968
11192,112.826,1e-06,0.33547854424
11193,112.836,1e-06,0.33540987968
11194,112.846,1e-06,0.33550143242
11195,112.856,1e-06,0.33542132378
11196,112.866,1e-06,0.33554720879
11197,112.876,1e-06,0.33543276787
11198,112.886,1e-06,0.33554720879
11199,112.896,1e-06,0.33544421196
11200,112.907,1e-06,0.33557009697
11201,112.917,1e-06,0.33546710014
11202,112.927,1e-06,0.33559298515
11203,112.937,1e-06,0.33550143242
11204,112.947,1e-06,0.33560442924
11205,112.957,1e-06,0.33545565605
11206,112.967,1e-06,0.33561587334
11207,112.977,1e-06,0.33548998833
11208,112.987,1e-06,0.33563876152
11209,112.997,1e-06,0.33553576469
11210,113.007,1e-06,0.33561587334
11211,113.017,1e-06,0.33554720879
11212,113.027,1e-06,0.33560442924
11213,113.038,1e-06,0.33559298515
11214,113.048,1e-06,0.33560442924
11215,113.058,1e-06,0.33559298515
11216,113.068,1e-06,0.33563876152
11217,113.078,1e-06,0.33561587334
11218,113.088,1e-06,0.3356616497
11219,113.098,1e-06,0.33561587334
11220,113.108,1e-06,0.33568453789
11221,113.118,1e-06,0.33565020561
11222,113.128,1e-06,0.33569598198
11223,113.138,1e-06,0.33565020561
11224,113.148,1e-06,0.33569598198
11225,113.158,1e-06,0.33565020561
11226,113.168,1e-06,0.3356730938
11227,113.179,1e-06,0.33568453789
11228,113.189,1e-06,0.33570742607
11229,113.199,1e-06,0.33570742607
11230,113.209,1e-06,0.33574175835
11231,113.219,1e-06,0.33570742607
11232,113.229,1e-06,0.33574175835
11233,113.239,1e-06,0.33570742607
11234,113.249,1e-06,0.33578753471
11235,113.259,1e-06,0.33573031425
11236,113.269,1e-06,0.33578753471
11237,113.279,1e-06,0.33577609062
11238,113.289,1e-06,0.33577609062
11239,113.299,1e-06,0.33576464653
11240,113.31,1e-06,0.33579897881
11241,113.32,1e-06,0.33579897881
11242,113.33,1e-06,0.33579897881
11243,113.34,1e-06,0.33582210541
11244,113.35,1e-06,0.33579897881
11245,113.36,1e-06,0.33585643768
11246,113.37,1e-06,0.33582210541
11247,113.38,1e-06,0.3358335495
11248,113.39,1e-06,0.33587932587
11249,113.4,1e-06,0.33582210541
11250,113.41,1e-06,0.33592510223
11251,113.42,1e-06,0.33587932587
11252,113.43,1e-06,0.33591365814
11253,113.441,1e-06,0.3358335495
11254,113.451,1e-06,0.33592510223
11255,113.461,1e-06,0.33586788177
11256,113.471,1e-06,0.33590221405
11257,113.481,1e-06,0.33587932587
11258,113.491,1e-06,0.33592510223
11259,113.501,1e-06,0.33592510223
11260,113.511,1e-06,0.33591365814
11261,113.521,1e-06,0.33593654633
11262,113.531,1e-06,0.33592510223
11263,113.541,1e-06,0.33598232269
11264,113.551,1e-06,0.33589076996
11265,113.561,1e-06,0.33602809906
11266,113.571,1e-06,0.33590221405
11267,113.582,1e-06,0.33607387543
11268,113.592,1e-06,0.33587932587
11269,113.602,1e-06,0.33614253998
11270,113.612,1e-06,0.33586788177
11271,113.622,1e-06,0.33613109589
11272,113.632,1e-06,0.33591365814
11273,113.642,1e-06,0.33615398407
11274,113.652,1e-06,0.33591365814
11275,113.662,1e-06,0.33614253998
11276,113.672,1e-06,0.33594799042
11277,113.682,1e-06,0.33615398407
11278,113.692,1e-06,0.33598232269
11279,113.702,1e-06,0.33615398407
11280,113.712,1e-06,0.33599376678
11281,113.723,1e-06,0.33615398407
11282,113.733,1e-06,0.33601665497
11283,113.743,1e-06,0.33615398407
11284,113.753,1e-06,0.33606243134
11285,113.763,1e-06,0.33617687225
11286,113.773,1e-06,0.33605098724
11287,113.783,1e-06,0.33616542816
11288,113.793,1e-06,0.33607387543
11289,113.803,1e-06,0.33619976044
11290,113.813,1e-06,0.33608531952
11291,113.823,1e-06,0.33621120453
11292,113.833,1e-06,0.33609676361
11293,113.843,1e-06,0.33622264862
11294,113.854,1e-06,0.33609676361
11295,113.864,1e-06,0.33623409271
11296,113.874,1e-06,0.33608531952
11297,113.884,1e-06,0.3362569809
11298,113.894,1e-06,0.3361082077
11299,113.904,1e-06,0.33629131317
11300,113.914,1e-06,0.33613109589
11301,113.924,1e-06,0.33631420135
11302,113.934,1e-06,0.33613109589
11303,113.944,1e-06,0.33630275726
11304,113.954,1e-06,0.33613109589
11305,113.964,1e-06,0.33632564545
11306,113.974,1e-06,0.33615398407
11307,113.984,1e-06,0.33632564545
11308,113.995,1e-06,0.33617687225
11309,114.005,1e-06,0.33633708954
11310,114.015,1e-06,0.33616542816
11311,114.025,1e-06,0.33636021614
11312,114.035,1e-06,0.33619976044
11313,114.045,1e-06,0.33637166023
11314,114.055,1e-06,0.33622264862
11315,114.065,1e-06,0.33636021614
11316,114.075,1e-06,0.33627986908
11317,114.085,1e-06,0.33636021614
11318,114.095,1e-06,0.33627986908
11319,114.105,1e-06,0.33638310432
11320,114.115,1e-06,0.33631420135
11321,114.126,1e-06,0.33640599251
11322,114.136,1e-06,0.33631420135
11323,114.146,1e-06,0.33638310432
11324,114.156,1e-06,0.33633708954
11325,114.166,1e-06,0.33640599251
11326,114.176,1e-06,0.33637166023
11327,114.186,1e-06,0.33644032478
11328,114.196,1e-06,0.33632564545
11329,114.206,1e-06,0.33647465706
11330,114.216,1e-06,0.33637166023
11331,114.226,1e-06,0.33649754524
11332,114.236,1e-06,0.33636021614
11333,114.246,1e-06,0.33649754524
11334,114.257,1e-06,0.33638310432
11335,114.267,1e-06,0.33652043343
11336,114.277,1e-06,0.33638310432
11337,114.287,1e-06,0.33654332161
11338,114.297,1e-06,0.33639454842
11339,114.307,1e-06,0.33656620979
11340,114.317,1e-06,0.33644032478
11341,114.327,1e-06,0.33654332161
11342,114.337,1e-06,0.33642888069
11343,114.347,1e-06,0.33654332161
11344,114.357,1e-06,0.33646321297
11345,114.367,1e-06,0.33654332161
11346,114.377,1e-06,0.33650898933
11347,114.387,1e-06,0.33656620979
11348,114.398,1e-06,0.3365547657
11349,114.408,1e-06,0.33657765388
11350,114.418,1e-06,0.33654332161
11351,114.428,1e-06,0.33660054207
11352,114.438,1e-06,0.33656620979
11353,114.448,1e-06,0.33658909798
11354,114.458,1e-06,0.33653187752
11355,114.468,1e-06,0.33661198616
11356,114.478,1e-06,0.3365547657
11357,114.488,1e-06,0.33663487434
11358,114.498,1e-06,0.33658909798
11359,114.508,1e-06,0.33663487434
11360,114.518,1e-06,0.33658909798
11361,114.529,1e-06,0.33662343025
11362,114.539,1e-06,0.33662343025
11363,114.549,1e-06,0.33664631844
11364,114.559,1e-06,0.33664631844
11365,114.569,1e-06,0.3366920948
11366,114.579,1e-06,0.33663487434
11367,114.589,1e-06,0.33668065071
11368,114.599,1e-06,0.33664631844
11369,114.609,1e-06,0.33670353889
11370,114.619,1e-06,0.33668065071
11371,114.629,1e-06,0.33671498299
11372,114.639,1e-06,0.33668065071
11373,114.649,1e-06,0.33671498299
11374,114.659,1e-06,0.33671498299
11375,114.67,1e-06,0.33674931526
11376,114.68,1e-06,0.33673787117
11377,114.69,1e-06,0.33674931526
11378,114.7,1e-06,0.33678364754
11379,114.71,1e-06,0.33674931526
11380,114.72,1e-06,0.33677220345
11381,114.73,1e-06,0.33678364754
11382,114.74,1e-06,0.33672642708
11383,114.75,1e-06,0.33680653572
11384,114.76,1e-06,0.33673787117
11385,114.77,1e-06,0.33687520027
11386,114.78,1e-06,0.33676075935
11387,114.79,1e-06,0.33681797981
11388,114.801,1e-06,0.33678364754
11389,114.811,1e-06,0.3368294239
11390,114.821,1e-06,0.3368294239
11391,114.831,1e-06,0.3368294239
11392,114.841,1e-06,0.33680653572
11393,114.851,1e-06,0.336840868
11394,114.861,1e-06,0.33687520027
11395,114.871,1e-06,0.336840868
11396,114.881,1e-06,0.33689832687
11397,114.891,1e-06,0.336840868
11398,114.901,1e-06,0.33696699142
11399,114.911,1e-06,0.33681797981
11400,114.921,1e-06,0.33696699142
11401,114.932,1e-06,0.33678364754
11402,114.942,1e-06,0.33703565598
11403,114.952,1e-06,0.33677220345
11404,114.962,1e-06,0.33702421188
11405,114.972,1e-06,0.336840868
11406,114.982,1e-06,0.33703565598
11407,114.992,1e-06,0.33685231209
11408,115.002,1e-06,0.33704710007
11409,115.012,1e-06,0.33685231209
11410,115.022,1e-06,0.33708143234
11411,115.032,1e-06,0.33687520027
11412,115.042,1e-06,0.33705854416
11413,115.052,1e-06,0.33692121506
11414,115.063,1e-06,0.33705854416
11415,115.073,1e-06,0.33693265915
11416,115.083,1e-06,0.33708143234
11417,115.093,1e-06,0.33695554733
11418,115.103,1e-06,0.33706998825
11419,115.113,1e-06,0.33696699142
11420,115.123,1e-06,0.33710432053
11421,115.133,1e-06,0.33696699142
11422,115.143,1e-06,0.33710432053
11423,115.153,1e-06,0.3370013237
11424,115.163,1e-06,0.33712720871
11425,115.173,1e-06,0.33701276779
11426,115.183,1e-06,0.33716154099
11427,115.193,1e-06,0.33701276779
11428,115.204,1e-06,0.33716154099
11429,115.214,1e-06,0.33704710007
11430,115.224,1e-06,0.33718442917
11431,115.234,1e-06,0.33702421188
11432,115.244,1e-06,0.33720731735
11433,115.254,1e-06,0.33703565598
11434,115.264,1e-06,0.33721876144
11435,115.274,1e-06,0.33705854416
11436,115.284,1e-06,0.33724164963
11437,115.294,1e-06,0.33708143234
11438,115.304,1e-06,0.33723020554
11439,115.314,1e-06,0.33708143234
11440,115.324,1e-06,0.33725309372
11441,115.335,1e-06,0.33708143234
11442,115.345,1e-06,0.33726453781
11443,115.355,1e-06,0.33709287643
11444,115.365,1e-06,0.3372759819
11445,115.375,1e-06,0.33711576462
11446,115.385,1e-06,0.3372759819
11447,115.395,1e-06,0.33715009689
11448,115.405,1e-06,0.33726453781
11449,115.415,1e-06,0.33718442917
11450,115.425,1e-06,0.33725309372
11451,115.435,1e-06,0.33721876144
11452,115.445,1e-06,0.3372759819
11453,115.455,1e-06,0.33719587326
11454,115.465,1e-06,0.33728742599
11455,115.476,1e-06,0.33725309372
11456,115.486,1e-06,0.33731031418
11457,115.496,1e-06,0.33725309372
11458,115.506,1e-06,0.33733320236
11459,115.516,1e-06,0.33726453781
11460,115.526,1e-06,0.33735609055
11461,115.536,1e-06,0.33725309372
11462,115.546,1e-06,0.33734464645
11463,115.556,1e-06,0.33725309372
11464,115.566,1e-06,0.33740186691
11465,115.576,1e-06,0.33729887009
11466,115.586,1e-06,0.33739042282
11467,115.597,1e-06,0.33731031418
11468,115.607,1e-06,0.3374478817
11469,115.617,1e-06,0.33731031418
11470,115.627,1e-06,0.33743643761
11471,115.637,1e-06,0.33729887009
11472,115.647,1e-06,0.3374478817
11473,115.657,1e-06,0.33735609055
11474,115.667,1e-06,0.33743643761
11475,115.677,1e-06,0.33735609055
11476,115.687,1e-06,0.33743643761
11477,115.697,1e-06,0.337413311
11478,115.707,1e-06,0.33742499352
11479,115.717,1e-06,0.33740186691
11480,115.727,1e-06,0.3374478817
11481,115.738,1e-06,0.33743643761
11482,115.748,1e-06,0.33742499352
11483,115.758,1e-06,0.33745932579
11484,115.768,1e-06,0.33745932579
11485,115.778,1e-06,0.33742499352
11486,115.788,1e-06,0.33748221397
11487,115.798,1e-06,0.33743643761
11488,115.808,1e-06,0.33748221397
11489,115.818,1e-06,0.33745932579
11490,115.828,1e-06,0.33749365807
11491,115.838,1e-06,0.33747076988
11492,115.848,1e-06,0.33751654625
11493,115.858,1e-06,0.33747076988
11494,115.869,1e-06,0.33751654625
11495,115.879,1e-06,0.33750510216
11496,115.889,1e-06,0.33751654625
11497,115.899,1e-06,0.33750510216
11498,115.909,1e-06,0.33752799034
11499,115.919,1e-06,0.33750510216
11500,115.929,1e-06,0.33757376671
11501,115.939,1e-06,0.33752799034
11502,115.949,1e-06,0.33757376671
11503,115.959,1e-06,0.33750510216
11504,115.969,1e-06,0.33759665489
11505,115.979,1e-06,0.33757376671
11506,115.989,1e-06,0.33757376671
11507,115.999,1e-06,0.33759665489
11508,116.01,1e-06,0.33757376671
11509,116.02,1e-06,0.33761954308
11510,116.03,1e-06,0.33756232262
11511,116.04,1e-06,0.33766531944
11512,116.05,1e-06,0.33761954308
11513,116.06,1e-06,0.33763098717
11514,116.07,1e-06,0.33768820763
11515,116.08,1e-06,0.33760809898
11516,116.09,1e-06,0.33766531944
11517,116.1,1e-06,0.33763098717
11518,116.11,1e-06,0.33769965172
11519,116.12,1e-06,0.33763098717
11520,116.13,1e-06,0.33771109581
11521,116.14,1e-06,0.33767676353
11522,116.151,1e-06,0.33768820763
11523,116.161,1e-06,0.33768820763
11524,116.171,1e-06,0.3377225399
11525,116.181,1e-06,0.3377225399
11526,116.191,1e-06,0.33771109581
11527,116.201,1e-06,0.33774542809
11528,116.211,1e-06,0.33773398399
11529,116.221,1e-06,0.33774542809
11530,116.231,1e-06,0.33767676353
11531,116.241,1e-06,0.33780264854
11532,116.251,1e-06,0.33769965172
11533,116.261,1e-06,0.337859869
11534,116.271,1e-06,0.33767676353
11535,116.281,1e-06,0.33791708946
11536,116.292,1e-06,0.33768820763
11537,116.302,1e-06,0.33793997765
11538,116.312,1e-06,0.33766531944
11539,116.322,1e-06,0.33790564537
11540,116.332,1e-06,0.33771109581
11541,116.342,1e-06,0.33792853355
11542,116.352,1e-06,0.3377225399
