Keithley Instruments: Chronopotentiometry

System Parameters
Date/Time,Thu Aug 11 10:33:55 2022
Model,2450
Serial Number,04509830
Firmware,1.6.7c
Program Version,122148
EC Framework Version,1.0


Measurement Interval:,0.071,s/pt
VRange:,2

Step #1 Settings
Current,1e-05,A
Duration,360,s

Step #1 Quick Stats
5065,points recorded,,0.36312272259,V average
0.018951416016,V minimum,,0.074887477181,V standard deviation
0.39549732208,V median,,360.01875836,s to run experiment
0.42311954498,V maximum

Raw Data

Step #1
Data Pt, Times (s), Current (A), Potential (V)
564,40.0163,1e-05,0.23942351341
565,40.0873,1e-05,0.24062108994
566,40.1584,1e-05,0.23978042603
567,40.2295,1e-05,0.24153065681
568,40.3006,1e-05,0.24018335342
569,40.3716,1e-05,0.24178385735
570,40.4427,1e-05,0.24093174934
571,40.5138,1e-05,0.24223303795
572,40.5849,1e-05,0.24196815491
573,40.656,1e-05,0.24193358421
574,40.7271,1e-05,0.24295830727
575,40.7981,1e-05,0.24215245247
576,40.8692,1e-05,0.24409818649
577,40.9402,1e-05,0.24264740944
578,41.0113,1e-05,0.24425935745
579,41.0824,1e-05,0.2432346344
580,41.1534,1e-05,0.24459338188
581,41.2245,1e-05,0.24435162544
582,41.2956,1e-05,0.24455881119
583,41.3667,1e-05,0.24535322189
584,41.4377,1e-05,0.24478912354
585,41.5088,1e-05,0.24643564224
586,41.5799,1e-05,0.2448925972
587,41.6509,1e-05,0.24681568146
588,41.722,1e-05,0.24562954903
589,41.7931,1e-05,0.24703431129
590,41.8642,1e-05,0.2466313839
591,41.9352,1e-05,0.24710345268
592,42.0063,1e-05,0.2478518486
593,42.0774,1e-05,0.24719548225
594,42.1484,1e-05,0.24869227409
595,42.2195,1e-05,0.24737977982
596,42.2906,1e-05,0.24921059608
597,42.3617,1e-05,0.24816274643
598,42.4328,1e-05,0.24932575226
599,42.5038,1e-05,0.24903774261
600,42.5749,1e-05,0.2495443821
601,42.646,1e-05,0.25025820732
602,42.7171,1e-05,0.24955582619
603,42.7881,1e-05,0.25101828575
604,42.8592,1e-05,0.24983215332
605,42.9303,1e-05,0.25176668167
606,43.0013,1e-05,0.25062680244
607,43.0724,1e-05,0.25191640854
608,43.1435,1e-05,0.25123691559
609,43.2146,1e-05,0.25199699402
610,43.2857,1e-05,0.25269937515
611,43.3567,1e-05,0.2520430088
612,43.4278,1e-05,0.25335550308
613,43.4989,1e-05,0.25226163864
614,43.5699,1e-05,0.2541615963
615,43.641,1e-05,0.25312519073
616,43.7121,1e-05,0.25429964066
617,43.7831,1e-05,0.25365495682
618,43.8542,1e-05,0.25443792343
619,43.9253,1e-05,0.25508260727
620,43.9964,1e-05,0.25449538231
621,44.0699,1e-05,0.25591182709
622,44.1386,1e-05,0.25457596779
623,44.2096,1e-05,0.25641822815
624,44.2807,1e-05,0.25531291962
625,44.3518,1e-05,0.25682139397
626,44.4228,1e-05,0.25613045692
627,44.4939,1e-05,0.25685596466
628,44.565,1e-05,0.25737404823
629,44.6361,1e-05,0.25701713562
630,44.7072,1e-05,0.25828361511
631,44.7782,1e-05,0.25686740875
632,44.8493,1e-05,0.25887084007
633,44.9204,1e-05,0.25768494606
634,44.9914,1e-05,0.25934290886
635,45.0625,1e-05,0.25852537155
636,45.1336,1e-05,0.25933146477
637,45.2046,1e-05,0.25961923599
638,45.2757,1e-05,0.25942349434
639,45.3468,1e-05,0.26057481766
640,45.4179,1e-05,0.25931978226
641,45.489,1e-05,0.26138091087
642,45.56,1e-05,0.26005673409
643,45.6311,1e-05,0.26176095009
644,45.7022,1e-05,0.26093196869
645,45.7733,1e-05,0.26177239418
646,45.8443,1e-05,0.26197957993
647,45.9154,1e-05,0.26179552078
648,45.9865,1e-05,0.2629699707
649,46.0576,1e-05,0.26185297966
650,46.1286,1e-05,0.26392555237
651,46.1997,1e-05,0.26248621941
